Time_s,ax_g,ay_g,az_g,wx_deg_s,wy_deg_s,wz_deg_s,AngleX_deg,AngleY_deg,AngleZ_deg,Label
54:54.7,0.8555,0.4639,0.0063,23.8037,-24.4141,41.1377,115.7794,-77.2009,-160.0543,walk
54:54.7,0.9473,0.6997,0.126,-9.2163,-13.3057,15.8691,122.7887,-78.5193,-166.311,walk
54:54.7,1.8931,-0.2012,-0.2207,13.2446,51.2085,-85.2051,91.3348,-72.8394,-138.5486,walk
54:55.1,0.7715,0.5503,0.1938,10.6201,72.937,-110.4126,74.8883,-63.1879,-119.696,walk
54:55.1,0.6987,0.0889,0.0894,-99.9146,31.5552,-54.3823,65.2478,-54.5087,-117.7075,walk
54:55.1,0.5996,0.3433,0.3926,6.0425,-16.7847,49.4995,62.8198,-55.1349,-120.0311,walk
54:55.1,0.9946,0.752,0.7129,19.104,35.3394,-52.2461,60.8862,-58.7219,-117.4493,walk
54:55.3,0.7295,-0.4995,0.1143,31.7383,-30.7617,-26.7334,61.8311,-57.1344,-125.4584,walk
54:55.5,1.1504,0.2441,-0.0903,81.9092,-92.7734,39.2456,71.2848,-66.2695,-129.5947,walk
54:55.5,0.8008,0.2954,-0.0557,1.9531,-52.3682,61.6455,83.6993,-70.9991,-137.1368,walk
54:55.7,0.9717,0.4346,0.0308,54.3823,-24.4141,54.9927,105.9192,-76.2067,-156.1157,walk
54:55.9,0.8955,0.5742,-0.0508,26.1841,-6.4697,38.5132,119.718,-79.1785,-166.7999,walk
54:55.9,1.3628,0.5054,-0.0654,-56.0913,15.1978,-57.8613,114.2688,-79.0906,-161.153,walk
54:55.9,1.2622,-0.1709,0.0127,47.6685,119.5679,-95.3369,80.7166,-70.6696,-129.8639,walk
54:56.1,0.6514,0.563,0.1353,-38.8794,56.8237,-105.957,72.6471,-59.9084,-119.9982,walk
54:56.1,0.5947,0.001,0.1304,-53.4058,10.9863,-38.6963,64.9402,-53.6517,-121.8109,walk
54:56.4,0.668,0.6709,0.5225,2.3193,-8.1787,78.125,64.8853,-58.288,-123.5083,walk
54:56.4,1.3833,0.8164,0.7168,-29.1748,-22.4609,-20.0806,63.1384,-58.4857,-122.0142,walk
54:56.4,1.1235,0.2402,0.0156,111.9385,-41.1987,48.1567,68.7909,-61.1389,-131.825,walk
54:56.6,1.0249,0.2139,-0.0396,88.8672,-28.6255,41.4429,78.2391,-69.4006,-135.1044,walk
54:56.6,0.8022,0.3345,-0.0854,38.9404,-44.2505,48.0957,92.0435,-73.7183,-144.212,walk
54:56.8,0.7969,0.5913,-0.0103,-5.9814,-14.2212,41.0156,108.3911,-77.4701,-158.4778,walk
54:56.8,0.9258,0.6313,-0.0747,6.3477,0.7324,43.0298,123.0029,-79.9146,-172.5897,walk
54:57.1,1.2178,0.0327,-0.1738,-92.8345,68.6646,-74.4629,105.5402,-78.8928,-157.5659,walk
54:57.1,0.9604,0.4385,0.0615,24.292,61.1572,-95.7642,77.9095,-69.5435,-131.012,walk
54:57.3,0.5913,0.3062,0.0542,-114.502,3.6621,-93.9331,71.1035,-58.9142,-129.0125,walk
54:57.5,0.5674,0.103,0.0566,-36.1328,-52.7344,-8.0566,65.4126,-54.6515,-133.7036,walk
54:57.5,1.29,1.1245,0.4512,16.2354,-4.3945,93.1396,65.116,-61.8475,-134.2639,walk
54:57.8,1.1226,0.498,-0.3911,-130.4932,-68.4204,-1.9531,65.7202,-60.4138,-134.9011,walk
54:57.8,0.6704,0.5508,-0.1313,32.2266,22.583,47.0581,72.2186,-63.6438,-143.7341,walk
54:57.8,0.7769,0.5435,-0.0371,130.9814,3.1738,24.231,87.1216,-70.9991,-151.7542,walk
54:58.6,0.9336,0.2754,-0.0464,42.6025,-25.6348,32.959,101.7169,-74.6796,-162.0483,walk
54:58.6,0.7632,0.5176,-0.0166,21.9727,-28.0151,39.978,119.1467,-77.2943,-177.2809,walk
54:58.6,0.7656,0.5815,-0.1021,9.0332,2.8076,32.1655,130.188,-78.6346,172.7051,walk
54:58.6,1.6514,-0.23,-0.0063,-36.3159,81.7261,-90.8813,106.2323,-74.6686,-167.7173,walk
54:58.6,0.8511,0.7417,0.0884,57.8613,74.1577,-85.7544,77.8271,-66.5387,-131.0449,walk
54:58.6,0.6855,0.2539,0.0347,-125.3662,14.4043,-76.9653,69.3512,-56.2006,-127.4469,walk
54:58.7,0.4712,0.2212,0.2295,-5.6152,-53.0396,34.2407,66.2805,-54.7559,-130.2209,walk
54:58.7,1.23,0.8125,0.543,9.4604,6.0425,-46.6919,63.2977,-61.2158,-128.0402,walk
54:58.7,1.1802,-0.5918,-0.3208,-173.2788,-31.311,-18.5547,62.1936,-61.5784,-133.2312,walk
54:58.7,0.6182,0.1548,-0.0981,53.894,-74.0967,97.5342,68.7305,-65.4785,-138.3618,walk
54:58.9,0.8936,0.3843,0.02,68.2983,-21.1182,45.8374,88.017,-71.9055,-148.6835,walk
54:59.3,0.9346,0.4453,0.0542,43.8232,-45.6543,50.1709,106.2817,-75.9595,-161.8231,walk
54:59.3,0.9517,0.3965,-0.0078,30.7007,-26.4282,35.4004,119.295,-78.3325,-172.6611,walk
54:59.3,0.8755,0.8945,0.1313,19.4702,-10.0098,23.4985,124.4971,-80.5188,-175.0781,walk
54:59.3,1.8848,-0.2329,-0.125,-14.0381,50.4761,-85.8765,90.4779,-74.0753,-145.7776,walk
54:59.3,0.7871,0.5283,0.1606,12.6343,55.9082,-102.2949,76.6022,-64.1382,-129.0839,walk
54:59.3,0.7495,0.1167,0.0659,-118.5303,15.9302,-60.9741,68.1042,-55.6512,-129.4299,walk
54:59.8,0.5752,0.3662,0.2686,5.188,-17.0898,39.978,67.2693,-56.3104,-133.5663,walk
54:59.8,1.0293,0.9346,0.4946,45.5933,49.8657,-12.085,63.9404,-61.1774,-128.8477,walk
54:59.8,0.896,-0.915,-0.0479,-51.5137,15.8081,-38.0859,60.8093,-58.8208,-133.5443,walk
54:59.8,0.6187,0.1001,-0.0508,-58.1665,-96.1304,3.2349,69.5654,-63.902,-139.4,walk
54:59.8,0.8677,0.4941,-0.0767,51.8188,-39.3066,32.3486,80.8704,-68.9667,-147.0795,walk
55:00.1,0.9668,0.271,-0.1055,58.8989,-32.8979,50.1709,94.801,-73.1909,-156.9287,walk
55:00.2,0.7803,0.4092,-0.0195,37.9028,4.2725,20.6299,101.662,-75.4376,-159.2139,walk
55:00.2,0.7227,0.4355,0.0073,62.0117,10.0098,10.437,104.0955,-76.4813,-156.6321,walk
55:00.3,1.5098,-0.2754,0.0703,75.9277,122.6196,-85.8154,84.3475,-69.516,-133.1653,walk
55:00.3,0.7666,0.376,0.0151,104.248,79.7729,-81.0547,73.8776,-61.496,-114.9774,walk
55:00.4,0.7773,0.1567,0.0825,82.3975,74.8901,7.3853,69.5105,-56.5356,-106.7157,walk
55:00.8,0.6436,0.7339,0.0469,108.2153,-10.1318,24.7192,79.3652,-60.0677,-106.1719,walk
55:00.8,0.6445,0.7104,0.3901,154.4189,81.8481,-24.6582,83.0127,-61.9519,-103.4857,walk
55:00.8,1.1118,-0.541,-0.3887,110.2905,-18.4937,-3.0518,72.5812,-60.6281,-92.1863,walk
55:00.8,1.0869,0.3145,-0.1089,6.3477,-62.3169,-3.9063,81.1725,-61.1884,-90.9229,walk
55:00.9,0.8794,0.6802,-0.376,266.5405,38.5132,43.7012,93.5925,-63.8196,-88.5388,walk
55:01.0,0.8774,0.5571,-0.208,136.2915,47.4854,7.7515,107.5122,-66.4233,-78.2611,walk
55:01.2,0.8101,0.6074,-0.0259,138.5498,44.4946,11.0474,115.2576,-67.4835,-72.0593,walk
55:01.5,0.897,0.4126,0.0186,74.646,4.2114,7.6294,121.1517,-68.5382,-71.8671,walk
55:01.5,1.1782,0.7554,-0.0513,14.7705,-15.4419,-18.7378,125.2661,-68.9502,-74.0863,walk
55:01.5,1.5415,0.0908,-0.0698,28.3813,140.1367,-80.3223,109.0393,-64.3304,-62.7374,walk
55:01.6,0.8716,0.647,0.022,113.8916,118.7134,-60.6689,90.1758,-60.5786,-26.0101,walk
55:01.6,0.5522,0.397,0.1548,-10.0098,74.4629,-41.3208,80.9363,-54.1791,-3.0212,walk
55:01.9,0.563,0.4272,0.2178,-4.2114,-5.5542,36.499,76.355,-53.1134,8.4045,walk
55:02.0,1.0562,0.9629,0.458,20.9961,-7.3242,4.8828,76.3275,-57.4475,9.9756,walk
55:02.0,1.0142,0.9541,-0.1323,-42.6636,-77.3926,62.561,79.6619,-55.827,-0.6262,walk
55:02.3,0.4941,0.5181,-0.1211,113.7695,25.2686,-2.0752,82.4469,-58.1396,-4.1199,walk
55:02.3,0.8135,0.186,0.1406,47.7295,9.3384,-9.3384,97.0038,-64.1821,-11.7828,walk
55:02.3,0.8486,0.5645,-0.1821,88.623,-24.7803,34.0576,111.6486,-67.6923,-16.9299,walk
55:02.4,0.8579,0.4668,-0.0308,-0.2441,-28.8086,22.522,124.6399,-69.7137,-23.0878,walk
55:02.4,0.9365,0.5771,-0.082,21.5454,5.9204,26.001,133.6652,-71.4935,-26.2134,walk
55:02.5,1.1294,0.0171,-0.0039,-31.3721,131.5918,-83.0688,115.1147,-73.092,-0.9613,walk
55:02.7,0.9541,0.3623,0.083,20.3857,70.9839,-82.9468,88.8959,-66.8024,31.7505,walk
55:02.7,0.498,0.373,0.0376,-99.3042,22.8882,-64.5752,78.2117,-58.0518,45.0659,walk
55:02.7,0.6543,0.1079,0.0903,-38.147,-38.6963,-7.9956,71.8011,-54.8108,46.9501,walk
55:02.9,1.0669,0.9814,0.4604,21.5454,-17.8833,58.5938,72.6965,-60.7544,49.8889,walk
55:03.1,1.3516,0.7563,-0.4072,-167.4805,-77.5757,-2.2583,73.493,-60.3864,51.7731,walk
55:03.1,0.7207,0.623,-0.1431,64.5752,11.5967,78.4912,78.2831,-62.8638,49.5374,walk
55:03.2,0.8179,0.3096,-0.0073,97.3511,-17.0898,31.1279,94.7296,-69.0546,41.1823,walk
55:03.4,0.895,0.3135,-0.0898,48.7671,-35.2173,37.8418,110.9564,-72.4109,31.2836,walk
55:03.7,0.8701,0.4688,-0.0039,20.813,-32.8369,38.9404,128.7927,-74.2896,17.9626,walk
55:03.7,0.8691,0.48,-0.1416,-5.6763,2.9907,15.625,135.1428,-76.2396,15.4303,walk
55:03.7,1.2959,-0.0103,0.0347,-37.9028,99.7314,-92.6514,104.1449,-74.8828,47.7246,walk
55:03.7,0.9727,0.4834,0.1206,0.3662,50.415,-87.8296,84.0839,-66.9562,72.6086,walk
55:03.9,0.5928,0.3047,-0.0181,-116.2109,3.1128,-67.5659,73.938,-57.9913,80.5518,walk
55:03.9,0.6216,0.1577,0.1436,-16.4185,-51.6968,6.1035,71.3727,-56.8378,78.7225,walk
55:04.2,1.1704,0.8994,0.415,8.4229,12.085,7.8735,69.3457,-62.5287,84.3146,walk
55:04.2,1.1719,0.0049,-0.4028,-218.8721,-51.5747,3.6621,68.9996,-61.5454,83.2928,walk
55:04.2,0.8428,0.291,-0.124,19.8975,-90.7593,99.1211,77.3987,-65.7697,81.3922,walk
55:04.4,0.9053,0.2695,-0.0337,39.0015,-38.6963,52.063,98.075,-71.2134,67.901,walk
55:04.5,0.959,0.4751,0.0942,36.8042,-26.123,35.4004,116.3892,-74.1522,55.9149,walk
55:04.5,0.8286,0.5659,0.0156,23.0713,-16.4795,44.2505,128.9026,-75.943,46.5381,walk
55:04.6,1.3418,0.6763,-0.063,-43.7622,-26.9165,-13.916,134.4397,-76.9757,42.4347,walk
55:04.8,1.6069,-0.2065,-0.2114,57.251,99.0601,-71.5332,97.3828,-72.6251,77.5745,walk
55:04.8,0.6904,0.5708,0.1987,-9.7656,76.1108,-110.9619,78.2117,-64.5337,102.7936,walk
55:04.9,0.6431,0.0884,0.0776,-56.3354,25.2686,-36.9873,69.0985,-56.5302,106.5619,walk
55:05.2,0.6074,0.6177,0.479,-17.0898,-17.7002,68.1152,69.6478,-58.0957,105.4797,walk
55:05.2,1.0542,0.5166,0.7573,18.9209,18.4326,-54.1992,66.9727,-60.7819,110.5884,walk
55:05.4,0.915,-0.5659,-0.2666,105.0415,-62.0117,-8.0566,67.8021,-62.254,105.3259,walk
55:05.4,1.4224,0.1245,-0.0806,51.2085,-101.6235,45.105,79.6838,-69.8181,101.3983,walk
55:05.4,0.7661,0.3022,-0.0259,27.5269,-30.3345,53.6499,95.1031,-73.3887,94.3835,walk
55:05.6,0.9351,0.5132,0.0801,15.3809,-6.897,50.9033,115.2686,-76.355,78.4369,walk
55:05.8,0.8374,0.6045,-0.0542,20.6909,0.7935,40.8936,131.1273,-78.6621,65.7861,walk
55:05.8,1.3682,0.1558,-0.2617,-87.4023,60.9131,-85.3882,121.6956,-78.4259,76.2396,walk
55:05.8,1.0435,0.0273,-0.0215,69.6411,125.5493,-94.9097,84.1333,-71.098,114.0161,walk
55:05.9,0.4512,0.5557,0.0923,-61.7676,36.377,-91.2476,74.2346,-61.0071,126.9635,walk
55:06.0,0.687,0.0771,0.0659,-77.0874,-20.4468,-13.855,66.1707,-55.7996,124.6509,walk
55:06.2,1.1787,1.0742,0.5703,33.8135,-8.728,109.7412,67.2858,-61.8805,124.585,walk
55:06.2,1.4795,1.188,-0.0356,-55.1147,-75.3174,22.3389,68.0823,-61.1884,126.6284,walk
55:06.4,0.9224,0.6719,0.0093,73.3032,22.3389,50.4761,73.3832,-63.0176,120.4816,walk
55:06.4,0.8833,0.2075,-0.063,134.2163,-4.6997,15.1367,86.825,-69.7852,112.8571,walk
55:06.6,0.8091,0.3145,-0.1152,32.5317,-55.7251,49.5605,102.2003,-74.0479,102.887,walk
55:06.6,0.7739,0.541,0.0347,22.522,-16.3574,44.3726,122.8326,-77.1405,85.7758,walk
55:06.8,0.7842,0.5044,-0.1528,9.3994,22.7051,20.9961,132.951,-79.4476,79.3488,walk
55:06.8,1.4512,-0.0952,0.0278,-54.4434,62.1948,-91.7358,103.9801,-76.4374,105.9412,walk
55:07.0,0.9624,0.5352,0.103,19.2871,61.2793,-84.5337,79.3982,-68.2086,134.4452,walk
55:07.0,0.7627,0.2837,0.0044,-117.7979,8.667,-72.0215,70.0323,-59.1614,138.1146,walk
55:07.1,0.4985,0.2319,0.1787,-10.2539,-46.5088,3.7231,67.4451,-57.5299,134.8901,walk
55:07.2,1.1084,1.0601,0.2891,36.8042,6.2866,23.8037,66.308,-63.7427,138.5156,walk
55:07.4,1.2656,-0.5483,-0.2476,-217.3462,-18.5547,-18.6157,63.7317,-61.5948,131.6327,walk
55:07.4,0.5986,0.7427,-0.2573,41.5649,0.8545,76.2939,72.0319,-66.4618,132.4512,walk
55:07.6,0.9263,0.228,0.0273,70.3735,-35.7056,31.4941,88.0334,-71.3177,119.6576,walk
55:07.6,0.8921,0.3218,-0.0156,39.3066,-38.8184,48.4619,107.0508,-75.3442,105.5621,walk
55:07.8,0.8911,0.5088,0.0854,14.0381,-21.1182,38.0249,124.7772,-77.146,89.8077,walk
55:07.8,0.7993,0.5376,-0.0845,15.0757,20.6299,14.5874,128.4961,-78.8928,87.9016,walk
55:08.0,1.75,-0.2114,-0.1377,21.3013,71.106,-65.4907,93.2684,-74.295,120.0476,walk
55:08.0,0.6992,0.6123,0.1914,-2.3804,76.355,-96.7407,73.949,-65.874,143.1024,walk
55:08.2,0.6616,0.1201,0.105,-102.6611,28.1372,-46.2036,64.2975,-58.1836,144.5361,walk
55:08.2,0.5981,0.4111,0.4014,-29.4189,-38.0249,36.9263,61.7651,-58.7219,141.0754,walk
55:08.3,1.0488,0.668,0.6274,15.2588,37.8418,-55.7861,60.4303,-63.2483,141.8939,walk
55:08.4,0.7808,-0.6152,0.1523,-11.7188,-0.7324,-33.02,61.2982,-61.1334,136.3458,walk
55:08.6,1.082,0.5723,-0.0894,17.395,-98.1445,72.5098,66.3684,-67.3682,136.6205,walk
55:08.6,0.8979,0.1221,-0.0513,2.5635,-52.063,55.8472,79.2609,-71.153,123.7006,walk
55:08.9,0.9165,0.312,0.0874,21.1792,-45.5933,65.3076,99.8877,-76.6187,106.9849,walk
55:08.9,0.8511,0.4517,-0.0386,41.8091,-18.2495,46.3867,122.6184,-79.3158,86.6602,walk
55:08.9,1.0757,0.9277,0.1348,-17.4561,-25.0244,-11.5356,125.0574,-81.557,88.028,walk
55:09.1,1.6309,-0.1768,-0.0522,13.916,95.8862,-89.5386,88.1323,-74.7345,121.3495,walk
55:09.2,0.6948,0.5786,0.1641,-18.9209,60.791,-101.5625,73.158,-64.8523,138.3289,walk
55:09.3,0.7637,0.0308,0.105,-72.5708,22.1558,-44.4336,64.6545,-57.1234,137.9388,walk
55:09.4,0.5127,0.4697,0.377,-11.1084,-18.9209,52.1851,65.6433,-58.4198,135.1648,walk
55:09.6,1.0435,0.793,0.6416,10.0098,16.4795,-65.6738,63.5065,-62.0837,140.2734,walk
55:09.6,0.5552,-0.605,-0.1772,125.061,-16.2354,18.7378,62.8693,-60.8093,134.3518,walk
55:09.6,1.1216,-0.0132,-0.0693,45.105,-102.1118,34.9121,75.4651,-68.7799,126.6669,walk
55:09.7,0.7881,0.3521,-0.0674,51.1475,-37.3535,41.0767,90.1208,-72.746,117.0868,walk
55:09.9,0.9053,0.543,0.0024,27.832,-16.4185,44.0063,108.7482,-76.1737,102.3486,walk
55:10.0,0.9077,0.5137,0.0063,17.1509,-9.7046,39.978,123.8873,-78.4094,89.566,walk
55:10.0,1.3213,0.5752,-0.0908,-62.2559,-17.4561,-37.8418,124.6454,-78.9148,90.9943,walk
55:10.3,1.5596,-0.252,-0.1367,69.397,113.5864,-78.064,86.4459,-72.6471,126.9141,walk
55:10.3,0.6802,0.6123,0.1992,-8.8501,58.8989,-101.5625,72.3944,-63.3417,143.8605,walk
55:10.4,0.6719,0.043,0.126,-57.8003,24.5361,-45.5322,63.5284,-56.5027,143.443,walk
55:10.5,0.6675,0.5908,0.4326,-31.311,-18.6768,55.2368,64.5502,-58.7823,139.5428,walk
55:10.7,0.8506,0.5986,0.6265,10.7422,21.2402,-59.9976,60.9027,-60.4083,144.1956,walk
55:10.9,0.9561,-0.7803,0.0371,22.0947,-11.1694,-14.6484,59.7272,-61.5564,139.2572,walk
55:10.9,1.1113,0.3423,-0.1592,3.479,-117.1875,92.5293,67.7417,-67.7087,135.3571,walk
55:10.9,0.8193,0.3965,0.0215,43.2129,-21.4233,48.7061,78.9917,-71.2628,128.1775,walk
55:11.1,0.9189,0.3022,0.0835,26.6724,-32.1655,57.1899,98.064,-75.7343,111.5112,walk
55:11.1,0.8418,0.5166,0.0459,-0.4883,-27.2217,37.2314,111.5991,-78.6346,98.866,walk
55:11.2,1.0171,0.8223,0.126,-12.0239,-20.3857,-5.8594,113.6041,-79.173,96.5643,walk
55:11.4,1.6284,-0.2114,-0.0981,11.9629,80.1392,-76.1108,81.9415,-71.8121,124.1235,walk
55:11.5,0.7368,0.5728,0.1631,-18.0054,46.2646,-99.8535,72.356,-62.2156,134.3903,walk
55:11.7,0.7339,0.0586,0.0977,-85.7544,9.2163,-44.2505,63.0176,-55.7721,131.5668,walk
55:11.7,0.8745,0.624,0.4434,-7.9346,-19.5923,75.5005,64.0558,-59.0735,128.0951,walk
55:11.7,0.792,0.6953,0.561,13.7939,1.8921,-13.6108,62.0782,-62.3474,131.4899,walk
55:11.9,0.9976,-0.2534,0.1187,18.3716,-61.0962,24.6582,67.1265,-64.8358,120.2179,walk
55:11.9,1.0815,-0.124,-0.1636,3.2959,-97.6563,51.5747,72.6361,-69.0601,117.5262,walk
55:12.2,0.8184,0.4775,0.0459,13.6108,-19.8975,9.3384,87.6379,-71.4111,107.4683,walk
55:12.2,0.9668,0.4351,-0.0005,49.3774,2.5024,33.8745,97.0258,-73.0536,99.5416,walk
55:12.3,0.8457,0.4092,-0.0205,21.4233,10.9863,9.0942,97.9926,-74.2456,100.5469,walk
55:12.3,0.8315,0.5337,-0.0225,10.7422,2.8687,10.498,98.1903,-75.0696,101.4752,walk
55:12.4,1.1616,0.04,0.1514,7.9346,83.313,-46.875,85.5835,-72.6086,112.9559,walk
55:12.5,0.9824,0.3745,0.043,23.1934,50.5981,-46.3257,71.9769,-67.6868,128.7762,walk
55:12.7,0.9097,0.2041,0.1938,-80.2612,7.8735,-19.8364,68.269,-63.6383,128.2214,walk
55:12.7,0.8018,0.3613,0.167,1.2207,-15.9912,25.6348,67.8186,-64.715,126.5625,walk
55:12.9,0.9536,0.3408,0.1191,-30.7617,-30.5176,12.3901,68.9337,-68.4174,123.7665,walk
55:12.9,1.0684,0.1382,0.1787,44.4336,-10.8032,52.2461,76.1737,-70.2686,116.4056,walk
55:12.9,0.8413,0.373,0.0825,-44.6167,-44.0674,31.9824,81.0791,-74.2731,114.126,walk
55:13.2,0.9019,0.5317,-0.0381,-12.9395,-6.7139,-28.0762,84.4354,-75.1794,110.506,walk
55:13.2,0.9028,0.3848,-0.0469,-1.8311,-12.8174,5.5542,87.8192,-74.74,105.2051,walk
55:13.3,0.9658,0.2974,0.0049,1.77,-4.2725,1.6479,92.0544,-74.8004,100.047,walk
55:13.3,0.9678,0.311,-0.0166,-1.4038,-7.3853,2.1362,93.1531,-74.7125,98.4375,walk
55:13.7,0.9502,0.2847,-0.0112,-1.9531,-3.2349,1.709,93.8342,-74.5313,96.8884,walk
55:13.7,0.9561,0.2891,-0.0229,0.2441,-3.7231,-0.1221,95.0812,-74.3719,95.2734,walk
55:13.7,0.9536,0.3042,-0.0215,1.5869,-1.5259,1.2817,96.1908,-74.3774,93.6969,walk
55:13.7,0.9595,0.2959,-0.0259,3.0518,-1.0376,0.3052,96.9489,-74.2456,92.6862,walk
55:13.9,0.9639,0.2974,-0.0225,2.3804,-0.2441,1.5869,97.2839,-74.2456,92.1039,walk
55:14.1,0.9521,0.3027,-0.0234,0.4272,-0.3662,0.061,97.207,-74.2017,91.8787,walk
55:14.1,0.9575,0.3008,-0.02,-0.4272,0.7324,-0.3662,96.9818,-74.0753,91.6205,walk
55:14.2,0.9585,0.2954,-0.0308,-1.1597,-0.1221,-0.1831,96.7291,-73.9709,91.3623,walk
55:14.4,0.9585,0.292,-0.0249,0.8545,0.4272,0.4272,96.5369,-73.9105,91.1261,walk
55:14.5,0.9565,0.2974,-0.02,1.0986,-0.9155,0.4272,96.6083,-73.9105,90.8185,walk
55:14.5,0.96,0.292,-0.0229,0.7324,0.1831,0.2441,96.6687,-73.8611,90.4669,walk
55:14.6,0.957,0.2944,-0.022,1.6479,0.8545,0.4883,96.5314,-73.8336,90.4559,walk
55:14.7,0.9556,0.2998,-0.019,0.6714,2.4414,0.6104,95.9216,-73.8556,90.9009,walk
55:14.8,0.9556,0.2954,-0.0171,-2.9297,0.7324,-0.8545,95.1691,-73.7347,91.2524,walk
55:14.8,0.9604,0.293,-0.0112,0.8545,1.2207,1.0986,94.6967,-73.7073,91.4172,walk
55:15.0,0.958,0.2983,-0.0127,-1.8921,0.8545,-0.061,94.2572,-73.7402,91.6699,walk
55:15.2,0.958,0.2969,-0.0103,-0.9155,-0.5493,1.8921,94.2847,-73.7732,91.225,walk
55:15.2,0.9585,0.2876,-0.0142,-1.1597,0.1831,0.8545,94.032,-73.8007,91.1426,walk
55:15.4,0.9595,0.2881,-0.0112,-1.1597,-0.3052,0.9766,93.9056,-73.8776,90.9613,walk
55:15.4,0.9595,0.2852,-0.0112,-1.0376,-1.0376,0.3052,93.9935,-73.8831,90.5768,walk
55:15.4,0.9614,0.2876,-0.0127,-0.3662,-0.7935,0.4883,94.2188,-73.894,90.1318,walk
55:15.6,0.9629,0.2861,-0.0137,-0.3052,-0.6714,0.1831,94.3726,-73.8885,89.8132,walk
55:15.8,0.9634,0.2856,-0.0132,0.5493,0.061,0.3052,94.3671,-73.9105,89.6649,walk
55:15.8,0.9634,0.2842,-0.0122,-0.6714,0,1.1597,94.2572,-73.9435,89.6594,walk
55:16.0,0.9644,0.2871,-0.0146,0.1831,-0.3662,1.1597,94.1309,-74.0204,89.6814,walk
55:16.0,0.959,0.2734,-0.0156,0.7935,0.3052,0.5493,93.9771,-74.0918,89.7418,walk
55:16.0,0.9604,0.2856,-0.0137,1.6479,0.4883,0.8545,94.0155,-74.1467,89.7034,walk
55:16.2,0.9634,0.2769,-0.0146,1.1597,0.3052,0.1831,93.9331,-74.1687,89.7693,walk
55:16.4,0.9639,0.2764,-0.0132,0.061,-0.7324,0.1831,93.9771,-74.2017,89.7418,walk
55:16.4,0.9634,0.2632,-0.02,-0.3052,-0.7324,0.9155,94.1364,-74.2126,89.4727,walk
55:16.5,0.9658,0.2817,-0.0161,2.3804,-0.1221,0,94.5044,-74.3335,89.1815,walk
55:16.6,0.9634,0.2729,-0.019,1.8921,0.8545,0.061,94.4879,-74.3335,89.3518,walk
55:16.8,0.9678,0.2744,-0.0195,-0.1831,0.1831,-0.7324,94.3121,-74.2676,89.566,walk
55:16.8,0.9639,0.2769,-0.0161,-1.0986,0.1221,-0.061,94.0759,-74.2181,89.6924,walk
55:17.0,0.9619,0.2808,-0.0171,-0.4272,1.2207,-0.7935,93.6255,-74.1687,90.0055,walk
55:17.2,0.9648,0.2729,-0.0146,-0.2441,0.7324,-0.4272,93.1201,-74.0643,90.3296,walk
55:17.2,0.9595,0.2832,-0.0078,-2.6245,-0.1831,-1.0986,92.84,-73.9874,90.4724,walk
55:17.2,0.9585,0.2847,-0.0059,-0.6714,-2.1362,-1.2817,93.0212,-73.8446,90.0714,walk
55:17.4,0.9629,0.2822,-0.0098,1.1597,-0.3662,-1.1597,93.3618,-73.7073,89.7198,walk
55:17.4,0.9634,0.2817,-0.0127,0.4883,0.9766,-0.2441,93.3124,-73.5864,89.9011,walk
55:17.6,0.9604,0.2876,-0.0107,-0.6104,1.0376,-0.6104,93.1091,-73.548,90.0989,walk
55:17.6,0.9648,0.2896,-0.0103,0,0.5493,-0.3052,92.9004,-73.5095,90.1923,walk
55:17.8,0.9624,0.2847,-0.0127,0.4272,-0.061,0.061,92.7301,-73.5095,90.3516,walk
55:17.8,0.9585,0.2905,-0.0122,1.0986,-1.0376,0.3052,92.9114,-73.5425,90.2527,walk
55:18.0,0.959,0.2842,-0.0166,-0.3662,-2.0142,0.1831,93.3124,-73.515,89.8737,walk
55:18.0,0.9629,0.291,-0.0112,-0.6104,-0.9155,-0.1221,93.7683,-73.526,89.3518,walk
55:18.3,0.9624,0.2832,-0.0146,-1.8921,-0.3052,-0.4883,93.6475,-73.3887,89.2419,walk
55:18.3,0.9624,0.2852,-0.0186,-0.6104,0.3662,0,93.4772,-73.3667,89.2529,walk
55:18.3,0.9585,0.2891,-0.0156,0.2441,0.6104,-0.2441,93.2574,-73.3722,89.4836,walk
55:18.4,0.959,0.2959,-0.0117,-0.2441,0.8545,-0.9155,93.0377,-73.3173,89.6924,walk
55:18.6,0.959,0.2939,-0.0137,-0.3662,-0.061,-0.1831,92.8564,-73.2568,89.8242,walk
55:18.7,0.959,0.2886,-0.0127,-0.1221,-0.5493,0.061,92.8564,-73.2404,89.7913,walk
55:18.7,0.959,0.29,-0.0156,0.3052,-1.5869,0.6714,93.2245,-73.2623,89.4067,walk
55:18.9,0.9624,0.2891,-0.0146,0.7935,-0.2441,-0.061,93.642,-73.2733,89.0002,walk
55:19.1,0.9619,0.2852,-0.0176,-0.5493,-0.5493,-0.1221,93.7903,-73.2623,88.819,walk
55:19.1,0.96,0.2886,-0.019,0.3662,-0.3662,0.3052,93.9331,-73.2568,88.6432,walk
55:19.1,0.959,0.2925,-0.0181,0.3662,-0.1221,0.2441,94.0649,-73.2788,88.5498,walk
55:19.3,0.96,0.2886,-0.02,-0.6714,-1.1597,0.2441,94.2572,-73.2568,88.2861,walk
55:19.5,0.9609,0.29,-0.019,0.3052,-0.3662,0.2441,94.4824,-73.2843,87.9675,walk
